"response","var1","var2"
0,1,-0.80438698
0,1,-0.686809004
0,1,-0.747126966
0,0,-0.692835017
0,1,-0.50482638592064
0,0,-0.68976406
0,0,-0.275369114
0,1,-0.724546944858544
3,1,-0.623802712
0,0,-0.676633186
0,1,0.175756599
43,1,-0.40630352250295
0,1,-0.6244899572165
0,1,-0.967942044
0,0,0.547564823976297
0,1,-0.634764015
0,0,0.595943521
0,0,-0.778998115
0,1,-0.484309536119262
0,1,-0.241399891
1,1,0.476868390169268
0,0,0.0342373119187426
0,1,-0.248269964
0,1,-0.292023371
0,0,-0.572157074
0,0,-0.156213606
0,0,0.448743211
0,0,-0.169548761
0,0,-0.749312865
0,0,-0.872695647
0,1,-0.484309536119262
0,1,-0.79963913
0,0,-0.162060485
1,0,0.668966863
2,0,-1.102661918
0,1,-0.776692328
0,0,0.373617818
1,0,-0.462581918
0,0,-0.146933509
0,1,-0.346320873
0,1,-0.578737632
1,0,-0.701080988
0,1,-0.710304791
0,0,-0.563186207
0,0,-0.947856971
1,0,0.289482561
0,1,0.518247698
0,0,-0.3138236
0,0,-0.506668999
0,1,0.533344936
1,0,-0.275618552
0,1,-0.420723211
0,1,-0.130314671
0,1,-1.109223763
0,1,-0.775732275
1,1,-0.409875788
0,0,-0.481246529
0,1,-0.247028485
0,1,-0.447650247
1,0,-0.87971463
0,0,0.152438399
0,0,-0.322489769
0,0,-0.2510865138134
1,1,-0.75973434
0,0,-0.162060485
0,1,0.155064619
4,1,0.291675436
0,0,-0.745493517
0,0,-0.892643312
0,1,-0.292665137
0,1,-0.062971288
1,1,-0.599845149
0,1,-0.216563512640361
0,0,0.711487143
3,0,-0.874649657
0,1,-0.486389652
0,1,-0.233309864
0,1,-0.190243383334812
0,0,-0.447409304
2,0,0.711487143
0,1,-0.68800158
0,0,-0.771023983
0,0,-0.022605321
0,0,-0.575481170836061
0,1,-0.361977231
0,0,-0.163586578
0,1,-0.288935035
1,1,-0.575481170836061
0,0,-0.529344707
0,0,-0.049250663
0,1,-0.484309536119262
0,1,-0.523219042
0,0,-0.083293774
0,0,-0.892643312
0,0,-0.321384475
1,0,-0.459063582
1,1,-0.472735673650105
0,1,-0.802065136
0,1,0.814909665
0,1,-0.6244899572165
10,1,-0.520805963
0,0,-0.247310906
0,0,-0.629835377
0,1,-0.776692328
0,0,0.707733175
0,1,-0.741600798
0,0,-1.015009045
0,1,-0.486389652
0,1,-0.640022434
1,0,-0.879940727
0,1,-0.907576069612706
0,1,-0.349294498
0,1,-0.906863714184077
0,0,-0.077852927
0,1,-0.334953358
0,0,-0.085893614
1,1,-0.168246439
0,1,0.331973254
0,1,-0.085893614
0,0,-0.920686628
0,0,-0.757955935
1,1,0.667377664
0,1,-0.959379186
0,1,-0.197323419
0,0,-0.349294498
1,0,-0.264923293
2,0,-0.527224693334982
0,1,-0.846853107
0,0,0.508412493
0,0,-0.511540544
0,1,0.222082851
0,1,0.657644865
0,1,-0.741600798
2,1,-0.858863715
0,1,-0.98784344
0,0,-0.292887756
2,1,-0.144711839
0,1,-0.677711278
0,0,-0.439809155
0,0,-0.509918398
0,0,-0.786097548
0,0,-1.069388126
1,0,-0.177064336
7,0,-0.741600798
0,0,-0.91130519
0,0,-0.477220369
0,1,-0.640022434
0,0,-0.547005537
0,1,0.243924355
0,0,-0.527224693334982
0,1,-0.311662348
0,0,-0.597168061142214
0,1,-0.778913945
4,0,-0.849431324
4,0,-0.403151812
0,0,0.668966863
0,1,-0.635774761
0,1,-0.393232232206472
0,1,-0.693197094
0,0,-0.03644938
0,1,-0.599845149
0,0,-0.435636400710407
0,1,0.024898781
0,0,-0.852610463
0,0,-0.272593737
0,1,-0.55520643
0,0,-0.716805439
0,1,0.35116778
0,1,-0.275618552
0,1,0.186833212280667
0,1,-0.562864585
0,1,-0.484309536119262
0,1,-0.584813067
0,0,-0.025149147
0,0,-0.0966222625100502
0,1,-1.014784681
0,0,-0.214181603
0,1,-0.828347985
0,0,-0.574533803
0,1,-0.490882887
0,0,-0.574533803
0,0,-0.463384835
0,0,-0.728473656
0,1,-0.72333415
0,0,-0.482954732
1,1,-0.408116598
0,1,-0.63572972
0,1,-0.505349642
0,0,-0.575481170836061
0,1,0.40840686
0,1,-0.30473632
0,0,-0.666210489
0,1,-0.839502015
0,1,-0.333902915
0,1,-0.692249777
0,1,-0.149547454
0,1,-0.022605321
1,1,-0.35470488122196
0,0,-0.582781315
0,1,0.678112755
0,0,-0.288424653234999
0,0,-0.32449816
0,1,-0.715525093935968
0,0,-0.532570466
0,1,-0.408375668
0,0,-0.631187411
0,1,-0.686809004
0,0,-0.718107013
1,0,-0.234758481
4,0,-0.247078897
0,0,-0.441845079
0,0,-0.533165112
0,0,0.05538968
1,1,-0.955132326
0,0,-0.481246529
0,0,0.271041318
0,0,0.23167707
0,0,-0.553300827
0,0,0.338527127
0,0,-0.646944604
0,0,-0.420723211
0,1,-0.50482638592064
0,0,0.245381101
0,0,0.508609215
2,1,-0.900819423
0,0,-0.200141404
0,0,-0.31518956
0,1,-0.302469744
0,1,-0.583215193
0,1,-0.323612285
0,1,-0.975516966
0,1,-0.226428493
0,0,-0.543467032696583
1,1,-0.0966222625100502
0,0,-0.723458183
1,1,-0.800088582134274
1,0,-0.599845149
0,1,-0.676869036
0,1,-0.006674474
0,0,-1.136110235
0,0,-0.72299763
0,1,-0.18850108015567
0,0,0.285059014492364
0,0,-0.407878962
0,0,-0.31518956
0,1,-0.532570466
0,0,-0.562864585
0,1,-0.958467001
0,1,-0.197323419
0,1,0.93614628
0,0,-0.606781177
0,0,-0.2510865138134
0,0,0.294372054
0,1,-0.511856409
0,0,-0.209716254
0,0,-0.906863714184077
0,0,-0.866310054
3,0,-0.932564711
0,1,-0.564263363
1,1,-0.514268199
0,0,-0.34801390205794
0,1,-0.179314716
0,1,-0.197323419
0,1,-0.242953658
0,1,0.281491184
0,1,-0.574533803
0,0,0.48049927
0,0,0.723570397
1,1,0.210739003
1,0,-0.55147981
0,1,-0.216563512640361
1,0,0.212795919
0,1,0.335511521
0,1,-0.098069571
0,0,0.572824945
0,1,0.335975257
0,0,0.138381466
1,0,0.237465411
4,1,-0.55520643
0,0,1.097253571
0,0,0.236837316885981
0,1,0.605223958
1,0,-1.110246375
0,0,-0.63572972
0,1,0.174435313
1,0,-0.083298825
0,1,0.061002502
0,1,0.668966863
0,0,-1.025558515
0,1,-0.400914384972338
0,0,-0.745795322
0,0,-0.71915935
0,0,0.328569342619103
0,0,-0.257274403
0,0,-0.50482638592064
0,1,-0.437919384
0,0,-0.4712069
1,0,-0.50482638592064
0,0,0.365251363
0,1,-0.28276856238777
0,1,-0.801038535
0,1,-0.216563512640361
0,1,-0.071933646
0,1,0.684902725
0,1,-0.045498375
0,0,-0.435836283
0,1,0.136399338
3,0,-0.414417588
0,1,-0.495270139331739
0,0,-0.2615065524641
0,0,-0.201228198
0,1,-0.435636400710407
0,0,-0.333902915
0,1,-0.75973434
0,0,-0.955132326
3,0,0.325975218
1,0,-0.91130519
0,1,-0.34631008
1,1,-0.577027925
1,1,-0.517905749950236
0,0,-1.124060845
1,0,-0.247310906
0,1,-0.597168061142214
0,0,-0.34801390205794
0,0,-0.866310054
0,0,-0.139035514
1,0,0.183776309
0,0,-0.105933315699979
0,1,-0.447650247
0,1,-0.741600798
0,1,-0.747126966
0,0,-0.253445249
0,0,0.126061678
0,1,0.001769766
0,1,-0.27988629
0,0,-0.271561758
0,1,0.331973254
0,0,-1.02026581976117
0,1,-0.846853107
0,1,-0.809719181
0,0,-0.132940917225124
0,1,-0.930726387
0,0,-0.26428783
1,0,-0.762638114013581
0,0,-0.403050111
0,0,-0.267166633694205
0,1,-0.344307613
0,0,0.207646175
0,1,-0.413246803
1,1,-0.178397555
1,1,-0.557903477
0,1,-0.642459215
0,0,-0.906863714184077
0,0,-0.565108992
0,0,-0.978369787
0,1,0.572824945
0,0,-0.413246803
0,1,0.088906918
0,1,-0.350793303
1,1,-0.491195793
0,1,-0.022629462
0,0,-0.955132326
0,1,-0.679947546
0,0,-0.594659663
0,0,-0.8785276
0,1,-0.216563512640361
0,1,0.075485825
0,0,-0.217394413
0,1,-0.543467032696583
0,0,-0.152169658
1,0,-0.576435689
1,0,-0.994885845
0,1,-0.176019942
0,1,-0.275618552
0,1,-0.302469744
0,1,0.48700431
0,1,-0.180191806
3,1,-0.762638114013581
0,1,-0.162946073
0,1,-0.31518956
0,0,-0.447309244
0,0,-0.814043228
0,0,-0.464493029
0,1,-0.855601424
0,0,-0.943630252
0,0,-0.930150396
4,0,-0.408375668
0,0,-1.059115904
0,0,-0.403151812
0,0,-0.799008974
0,0,-0.513506302
0,0,-0.379714866
0,1,-0.590952305
0,1,-0.436817677
0,0,-0.362059903
0,1,-0.249104422
0,1,0.539844506
0,0,-0.151924694823142
1,0,0.089108515
0,0,-0.554823554
0,0,0.415063392
0,0,-0.629652551
0,1,-1.214725534
0,1,0.353753002
0,1,-0.866436855
0,1,-0.907576069612706
1,0,-0.340007963
0,0,-0.282144562
0,1,-0.068561556
1,0,-0.139518297
2,0,-0.105432707
0,1,-0.826292697854164
0,1,-0.682114724
0,1,-1.003822614
0,1,0.016251701
0,1,-0.416890146
0,0,-0.819063905
0,1,-0.062428821
1,0,-0.965149668
0,0,-0.891747742
0,1,-1.069388126
0,1,-0.776063704
3,0,-0.197311194
0,1,-0.955132326
0,1,-0.685703736
0,0,-0.710748386
0,0,-0.037014437
0,1,-0.340583301
0,0,-0.707802483
0,1,-0.032645179
0,1,-0.959379186
0,1,0.586133406
0,0,0.183771394
0,1,-0.321384475
0,0,-1.008181881
0,1,-0.211657019
0,1,-0.009416105
0,1,-0.162060485
1,1,-0.566979612
0,0,-0.747713196
0,0,-0.786248645
1,1,0.180003802
1,0,-0.34801390205794
0,1,-0.472682602
0,0,-0.741600798
1,0,0.000477701
0,0,-0.34801390205794
0,0,-0.010064119
0,0,-0.289075606
1,0,0.266389527
0,0,-0.269850788
1,1,-1.226999141
0,1,-0.183276288
1,1,-0.062428821
3,1,-0.265740953
0,1,0.267748679
0,1,-0.543467032696583
0,1,-0.317853881
0,1,-0.097922686
3,0,0.114990476
0,0,-0.271561758
0,0,-0.539463926
0,0,0.137145416
0,0,-0.596738854
0,0,-0.622049324701127
0,0,-0.666067637
0,0,-0.854662689
0,0,-0.344307613
0,1,-1.124060845
2,0,-1.507708462
0,1,0.399784285
0,0,0.457427440578311
0,0,-0.968635787
1,0,-1.226999141
0,1,-0.455073967
0,0,-0.831607407
0,0,-0.442063596
0,1,-0.514268199
0,0,-0.774509064
0,0,0.385225116
0,1,-0.380221975
0,1,-0.018886049
0,1,-0.609977857852426
0,1,-0.126214545946518
1,0,0.157869236
0,1,-0.182967935169474
0,1,-0.275618552
0,0,-0.663631411
0,1,-0.514268199
1,0,-0.267000071
0,1,-0.543467032696583
0,0,-0.501196787
0,0,-0.260274054727456
0,0,-0.645006118
0,1,-1.038060965
0,1,-0.692249777
0,1,-0.721543597
1,0,-0.00698024980519196
0,1,0.33006017
0,0,-0.440219715
1,1,-0.997833277
0,1,-0.099423826
0,1,-1.070062255
0,1,-0.494126324
0,1,-0.481246529
1,1,-0.622049324701127
0,0,-0.34631008
0,1,0.130541313
0,0,-0.025149147
0,0,-0.116657701636181
2,1,-0.178548323
0,1,-0.646444783
0,0,0.151626409
0,1,-0.169548761
0,1,0.267748679
0,0,-0.700487556
0,1,-0.198826607203974
0,0,-0.03544274
3,1,-0.27309821140691
0,0,-0.623802712
0,0,-0.245212071
0,1,-0.44416579564125
0,0,0.0342373119187426
0,0,-0.72333415
0,1,-0.50482638592064
0,1,-0.419215423
0,0,0.046938113
0,0,0.238097961
0,1,-0.371204958
0,0,0.183776309
1,1,-0.776063704
2,1,-0.459880442
0,1,0.884304249
0,1,-0.527437158
0,1,-0.120913495
0,0,0.0903365555729212
0,1,0.136399338
1,0,-0.648314364
0,1,0.576382553
0,0,0.445504858
0,1,-1.226999141
0,1,-0.850392368
0,0,-0.832977816
0,0,-0.235497988
0,0,0.43830208
2,0,-0.958467001
0,1,0.0759796351251362
0,0,-0.029495122
0,1,-1.24399232
0,1,-0.670066358
1,1,-0.389333639
0,1,-0.362059903
0,1,-0.635774761
0,0,0.732992802
0,0,-0.391598577
0,0,0.343739968
0,0,0.048418147
0,1,-0.355687208720243
0,1,-1.226999141
0,1,-0.50482638592064
0,0,-0.514268199
0,1,-0.024290715
3,0,-0.065377333
0,0,-0.70183965
0,0,-0.457348343
0,0,-1.14977823
2,1,-0.216563512640361
0,1,-0.240669011
0,0,-0.239338122
1,0,-0.429025153
0,0,-0.54763602
2,0,-1.18347701
2,1,0.441808622
0,0,-0.711751628
0,1,-0.000297985
1,0,-0.776063704
0,1,-0.595673856
0,1,-0.197311194
0,0,-0.68776858
1,1,-0.197311194
0,0,0.023916489
0,1,-0.879109855
0,0,-0.930726387
0,0,-0.509918398
0,0,-0.183276288
1,1,-0.825261798
0,0,0.338527127
0,1,-0.082249571
0,1,-0.722638876
1,0,-0.690022071
0,1,-0.028189683
0,1,-0.381165164
0,0,0.436808949
0,0,0.025749783
0,1,-0.947017864
4,0,0.064894716
0,0,-0.731841004
0,0,0.051867686
0,1,-0.68164421
0,0,-0.480725240036153
1,1,-0.103651435
0,0,-0.134469858
1,1,-0.794933284
0,1,0.0903365555729212
0,0,-0.545894718
0,0,-0.0257330032974575
0,0,-0.64418944
0,0,-0.414614302
0,0,-0.293755238
0,0,-0.862963538
1,1,-0.435836283
0,1,-0.815637222
0,0,-0.555269639
0,1,-0.741600798
0,0,0.332860262
2,0,-0.103651435
3,0,-0.741600798
0,0,-0.501196787
2,0,-0.678471299
0,1,0.175756599
1,1,-0.126214545946518
0,1,-0.955132326
0,0,-0.400914384972338
0,1,-0.282883692
0,1,-0.322920141
0,1,-0.712480478
0,1,-0.387107985
5,0,-0.730224112
0,0,-0.558277069
0,0,-0.900819423
0,1,-0.301256885
0,0,-0.715525093935968
0,0,-0.857969005534509
0,1,-0.301645069
0,0,-0.599845149
0,1,-0.638004312
1,0,-0.400914384972338
0,0,0.145596539
0,1,-0.54763602
0,0,-0.906863714184077
1,1,-0.557027184
0,1,-0.815547192
0,1,-0.783242915
3,0,0.0672546297285775
0,0,-1.102661918
0,0,-0.535148754
0,0,-0.703266405
0,0,-0.319086056
0,0,0.396225669
0,0,-0.715674749
0,1,-0.484309536119262
0,1,0.0342373119187426
0,1,-0.646944604
0,0,-0.392292413
0,1,-0.087366065
0,1,-0.666210489
0,1,-0.08265196
0,0,0.063061007
3,0,-0.197323419
0,0,-0.120913495
0,1,-0.472735673650105
0,1,-0.027553339
0,0,-0.710415745
0,0,-0.648314364
0,0,-0.168246439
0,1,-0.78005935692002
0,0,-0.907576069612706
0,1,-0.57152375
0,1,0.084969675
0,0,-0.235497988
0,0,-0.131206664
0,0,0.045216272
0,1,0.308895907
0,0,-0.87918261
1,1,-0.986622285
0,0,-0.645006118
0,1,-0.19804766
0,0,-0.631187411
2,1,0.668966863
0,0,-1.003822614
0,1,-0.321384475
0,1,-0.335162136
0,1,-0.214181603
3,1,0.294644513
0,1,-0.896151762
3,0,-0.71798026
0,0,0.053632393
0,1,-0.688589153
0,1,-0.714125535
1,1,-0.178119563
3,1,-1.058240488
0,1,-0.226428493
1,0,-0.959379186
0,0,-0.87918261
0,1,-0.318006747
2,1,-0.581514908
0,0,0.291675436
0,0,-0.741600798
0,0,-0.147909580627667
0,1,0.460277195
0,0,-0.776692328
0,1,-1.003822614
0,1,0.124074215
0,0,0.628595194
1,1,-0.59257192
0,1,-0.625470132
0,1,-0.523219042
0,0,-0.642582713
0,1,-0.2510865138134
0,1,-0.840098199
0,1,-0.907576069612706
0,1,-0.282144562
0,0,-0.623802712
0,0,-0.511540544
2,0,-0.344307613
0,1,0.052187997
0,1,-0.246273894
0,1,-0.898246573
0,1,-0.450579449
0,0,-0.51076606
0,0,-0.391975125
0,1,-0.690182557
0,0,-0.390767376
0,0,0.322094940375523
0,1,0.454444018512512
0,0,-0.670879624
0,1,0.693759337
0,1,-0.433145218
0,1,0.705192966
0,0,-0.214181603
0,1,0.238097961
0,0,-0.138443487
0,0,-0.774509064
2,1,-0.40771051
0,1,0.668966863
0,1,-0.574533803
0,1,0.0238535544714153
0,1,-0.472735673650105
0,1,-0.846853107
0,1,-0.197378816
0,0,-0.282949057
0,1,-0.631368271
0,0,-0.417325328
0,0,-0.874782573
0,1,-0.947856971
0,1,-0.2615065524641
0,1,-0.965149668
0,0,0.323588843
0,1,-0.866436855
5,1,-1.015009045
0,0,-0.679947546
0,0,-0.799008974
0,1,-0.819063905
0,0,-0.355687208720243
0,0,-0.349294498
1,1,-0.2510865138134
1,1,0.668966863
0,0,-0.712480478
0,0,0.037047054
0,0,-0.6244899572165
0,0,-0.156213606
0,1,-0.650528042
0,0,-0.557903477
0,1,0.933267972
2,0,-0.163123795
0,0,-1.226999141
2,0,0.605093024521856
0,1,0.250152528
0,0,-0.741600798
0,1,-0.34801390205794
0,1,-0.594659663
0,1,0.222093037
0,1,-0.715525093935968
0,0,-0.175914039234766
0,0,-0.431955509
0,1,-0.749312865
0,1,-0.543467032696583
0,0,-0.417914175
0,0,-0.631187411
0,1,-0.710748386
0,1,-0.292720215
0,1,-0.381165164
0,1,-0.237634851860772
0,0,-0.741600798
0,0,-0.762638114013581
0,1,0.89444383
0,0,-0.349294498
0,1,-0.66820712
0,0,-0.947017864
0,0,-0.906863714184077
0,0,-0.577511107
0,0,-0.716805439
0,1,0.267748679
0,0,0.212606369
0,0,-1.218169091
0,1,-0.87208414792244
0,0,-0.955132326
0,0,-1.046953468
0,0,-0.747060052
2,0,-0.757415638059585
0,1,-0.197323419
0,0,-1.022720617
0,0,-0.032651726
0,1,-0.57152375
0,1,-0.71111857
1,1,-0.288424653234999
0,0,-0.214966100979779
0,0,-0.832977816
0,0,-0.595673856
0,1,-0.34177752
4,0,-0.379714866
0,1,-0.826497507
1,0,-0.741000622
0,1,-0.318973816
2,0,-0.741600798
0,1,0.130249004338792
1,0,-0.096690894
1,1,-0.472598538
0,0,-0.634169865
0,0,-0.927238337
0,1,-0.438921674512848
0,1,-0.018056238
0,0,0.005010672
0,0,-0.906863714184077
0,1,-0.388357789
0,0,-0.57152375
0,1,0.317158007910506
0,0,-0.582641361
0,0,-0.410454912
0,0,-0.346324642828971
1,0,-0.264923293
0,0,-0.369179752
1,1,-0.408375668
0,0,-0.247028485
3,0,-0.785773866
0,0,-0.538812679
0,0,-0.726355158
0,0,-0.716805439
0,1,-0.123890987
0,0,-0.098513587
0,0,-0.758722081
0,1,-0.858863715
0,0,-0.239187449
0,0,-0.529482601
0,1,-0.604543331198318
0,0,-0.874649657
0,0,0.312151536
0,1,-0.438921674512848
0,0,-0.541798128
0,0,0.079809633
0,1,0.45848071514316
1,1,-0.601294656
0,0,0.884304249
1,1,-0.0257330032974575
0,1,0.406928024030135
0,1,-0.831607407
0,1,-0.839432542
0,0,-0.435636400710407
0,1,0.40840686
0,1,-0.565108992
0,0,-0.082249571
0,0,-0.575481170836061
0,1,0.671232825
0,1,-0.038963545
2,0,-0.493965763
0,1,-0.911788406
0,0,-0.269358238
2,0,-0.597168061142214
0,1,-0.622049324701127
0,0,-0.417914175
0,1,-0.898248307
0,0,-0.301256885
0,0,-0.4712069
0,0,-0.730224112
0,1,0.365919126
0,1,0.187765894897212
0,0,-0.621902865
0,1,-0.501246505
0,0,-0.435636400710407
0,0,-0.378380404
0,1,-0.126214545946518
0,1,0.765983638
0,0,-1.003822614
0,1,-0.762638114013581
0,0,-0.216563512640361
0,0,-0.516903991
0,0,-0.213629836
0,0,-0.350793303
0,1,-0.553705304
0,1,-0.406430985
0,1,-0.741600798
1,1,-0.5976217
0,0,-0.08265196
0,0,0.051094752
3,1,-0.197323419
0,0,-0.948001793
0,1,0.448357669600084
0,0,-0.129946039
1,1,-0.565139886
0,0,-0.333902915
3,0,-0.589345119
0,1,-0.206652296
0,1,-1.18347701
5,0,-0.551769668
1,0,-0.322489769
0,1,-0.103651435
0,1,-1.121177168
0,0,0.0889651938570864
0,1,-0.324262518
0,1,-0.538812679
0,1,-0.75973434
0,1,0.319986084
0,1,-0.11337366321147
0,0,-0.597168061142214
0,1,-0.532570466
0,0,-0.439696269
0,0,-0.409875788
0,1,-0.741600798
0,0,-0.460820734
0,0,-0.599845149
0,1,-0.68800158
0,1,-0.722218785
0,0,-0.745493517
1,1,0.228133921
0,1,-0.347467323
0,1,-0.349294498
0,0,-0.967842005
0,0,-0.205719851
0,1,-0.56659851
1,1,-0.906863714184077
0,0,-0.177064336
0,1,0.48700431
0,1,-0.083298825
0,1,-1.226999141
0,0,-0.059214535
0,1,-0.775732275
0,1,-0.599845149
0,0,0.456109628
0,1,-0.4362663
0,0,-0.850392368
0,1,-0.554823554
0,1,-0.565108992
1,1,-0.554823554
1,0,-0.275369114
0,1,-0.770026055
0,0,-0.712127285
0,0,-0.906863714184077
0,1,0.204277887
0,0,0.217835028
0,1,-0.997833277
0,0,0.007770569
0,1,0.628595194
0,1,0.359619758
0,0,-0.722218785
1,1,-0.876286969
0,1,-0.359178574
0,0,-0.130314671
0,1,-0.640649899
0,0,-0.764241685
0,1,-0.424916816051555
1,0,-0.597168061142214
0,0,-0.56425958
0,1,-1.139608126
0,1,-0.959379186
0,1,-0.435636400710407
0,1,0.454444018512512
0,0,-0.663631411
0,0,-0.604543331198318
0,0,-0.356346632
1,1,-0.214181603
8,1,-0.599845149
0,0,-0.506368405
0,1,-0.360393894
0,0,-0.30568834050184
0,0,-0.265718438
0,1,-0.539463926
0,1,0.594650828
0,0,-0.123890987
0,1,-0.157543237
0,1,0.283841933
0,1,-0.113745303
0,1,-0.913189803
0,1,-0.303478757
0,0,-0.197323419
0,0,-0.582641361
0,0,-0.260274054727456
2,0,-0.826292697854164
0,0,-0.65775351
0,1,-0.72299763
1,0,-0.906863714184077
0,0,-0.402061566
0,1,-0.506668999
0,1,-0.0966222625100502
0,0,-0.472735673650105
0,0,0.084969675
0,1,-0.914236874
1,0,-0.509406855947656
1,1,-0.167977625
0,1,-0.958127217272114
0,0,-0.247078897
0,1,-0.252769639
0,0,-0.629835377
0,1,-0.269850788
0,1,-0.622049324701127
0,0,0.0759796351251362
0,0,-0.27309821140691
3,0,-0.468934047
1,1,-0.764985926
0,0,-0.282883692
1,1,-1.226999141
2,0,-0.868750676493675
0,1,-0.400914384972338
0,0,-0.520519258
0,0,-0.615923861
0,1,-0.68776858
0,1,-0.234758481
0,0,-0.79131569
1,0,-0.677711278
0,0,-0.373291178
0,0,-0.797277017
1,0,-0.484309536119262
0,0,-1.139608126
0,1,-0.108531205
0,1,-0.776692328
0,0,0.368183204
0,0,-0.245212071
0,1,-0.968635787
0,1,0.210739003
0,1,-0.599845149
0,0,-0.362059903
2,1,0.19676821916819
0,1,-0.68976406
0,1,-0.007865583
0,0,0.500671592
12,0,-0.920414001
0,1,0.073418779
0,1,-0.789123435
0,0,0.186833212280667
0,0,-0.255174216
0,0,0.399784285
0,0,-0.648314364
0,0,-0.156213606
0,1,-0.257986187
0,0,0.025040146
0,1,0.386324479
0,0,-0.287886692
0,0,-0.31125126
0,1,0.371845238
0,1,-0.783242915
2,1,-0.631556586
1,1,-0.535148754
0,1,-0.490882887
0,0,0.626142938
0,0,-0.648585191
10,1,-1.218169091
0,1,-0.437061956
0,1,-0.239187449
0,0,-0.574533803
0,0,0.0759796351251362
0,1,-0.656759572
0,0,0.0694875428025895
0,0,-0.527437158
0,1,-0.120913495
0,0,0.060965158
0,1,0.013982725
3,0,-0.318006747
0,1,-0.017657798
1,0,0.17340831044078
5,0,-0.543467032696583
0,0,-0.716808017
0,1,-0.309892691
4,1,-0.197323419
0,0,-0.509918398
1,1,-0.157972571
0,0,-0.030705698
0,0,-0.723094789
0,1,-0.631556586
0,1,0.232982896
0,1,0.190709703
0,1,-0.549298952
0,0,-0.44416579564125
12,0,-0.201228198
1,1,-0.358984652
0,1,0.124790804
0,0,0.453773973
0,0,-0.265740953
1,0,-1.094855436
3,1,-0.218511192
1,1,-0.816967748
4,1,-0.599845149
0,0,-0.235802741
0,1,0.214179144720673
0,0,-0.56659851
0,1,-0.373291178
0,0,-0.355687208720243
0,0,-1.038060965
0,0,0.598444252
0,0,-0.175914039234766
0,1,-0.318006747
0,0,-0.272593737
0,0,-0.197323419
0,1,-1.24399232
0,1,-0.553705304
0,0,-0.380142458
0,1,-0.013315816
0,1,-0.329773922
3,1,0.411156369219151
0,0,-0.693197094
0,0,-0.690022071
0,1,0.678112755
0,1,-0.514268199
0,0,-0.184774701
0,1,-0.5976217
1,0,-0.481246529
0,0,-0.826318814
1,0,-0.947017864
0,1,-0.223446836
0,0,-0.677956312
1,0,-0.575481170836061
0,1,-0.216563512640361
0,0,-0.152169658
0,0,-0.440532775
0,0,-0.301256885
3,0,-0.472735673650105
0,1,-0.731411664
0,1,-0.406685421
1,0,-1.42764486
0,0,-0.520805963
3,0,-0.461799419
0,1,-0.260274054727456
0,0,-0.576435689
0,0,-0.753639192
0,0,-0.083298825
0,1,0.238465001
0,0,-0.141540545
0,1,-0.032645179
0,1,-0.433145218
0,1,-1.102661918
0,1,-1.043748864
0,1,-0.318973816
0,1,-0.629652551
2,1,0.601557973041427
0,0,-0.197323419
2,1,-0.239884303688167
0,1,-0.920686628
0,0,-0.794933284
1,0,-0.113745303
0,1,-0.840098199
0,1,0.159823457
0,0,-0.528131713
0,0,-0.932564711
10,0,-0.741600798
1,0,-0.197311194
0,1,-0.314992151
0,1,-0.249104422
0,0,-0.594659663
0,1,-0.34177752
4,0,-0.417325328
0,0,-0.30568834050184
3,0,-0.0517515657055173
0,0,0.364033115
1,0,-0.154231724186639
0,0,-0.721543597
1,0,-0.197311194
0,0,-0.747713196
0,0,-1.070062255
0,1,-1.053698353
0,0,-0.34801390205794
0,0,-0.622049324701127
0,0,-0.077459508
0,1,-0.646444783
0,1,-0.414417588
0,1,-0.741600798
2,0,-0.957752752
0,0,-0.77790608
0,0,-0.053726013
0,1,0.406337771
0,1,-0.085440591
0,0,-0.2510865138134
0,1,-0.831607407
0,1,-0.287423944
0,0,0.119317726
0,1,-0.607124575
0,0,0.108512311
0,0,-0.569596662
0,0,0.294644513
0,1,-1.136110235
3,1,-0.731841004
0,0,0.184340718
0,1,0.383904438612299
0,1,0.265042842
0,1,0.544195215
0,1,0.232982896
0,0,-0.840098199
0,0,0.155116927
0,0,0.180282636
0,1,-0.91130519
0,1,-0.365715576
0,0,-0.46940654
0,1,-1.028606092
0,1,-0.745547916
1,1,-0.197323419
0,0,-0.30930438
1,0,-1.025558515
0,1,0.376114818
0,1,0.555361405
0,0,-1.218169091
0,0,-0.573465796
0,1,-0.601294656
0,1,-0.34177752
0,1,-0.528131713
0,1,-0.698222175
4,0,-0.665104797
0,1,-0.20249494863998
0,1,-0.520805963
0,0,-0.741649564
0,0,-0.062695173
0,1,-0.172402527
0,0,0.004744917
0,1,-0.429825692
0,0,-0.409875788
0,0,-0.180191806
0,1,-0.216563512640361
0,0,-0.857969005534509
0,0,-0.831607407
1,0,-0.257274403
1,0,-0.599845149
0,1,-0.34631008
0,1,-0.778913945
0,1,-0.831607407
0,0,-0.34631008
0,1,-0.351752348
0,1,-0.855601424
0,1,-0.839432542
1,0,-0.086686332
6,0,0.043803209
0,0,-0.78005935692002
0,1,-0.815547192
0,0,-0.676869036
0,1,-0.599845149
0,1,-0.40630352250295
0,1,-0.676407075
0,1,-0.247078897
0,1,-0.666210489
1,1,-0.891747742
0,1,-0.54763602
0,1,-0.894325676
0,1,0.67490703
0,1,0.235796133
0,0,-0.233697438
0,0,-0.491218882
0,0,0.206722988640206
0,1,-0.454243908
